date,close
12/11/2015,"8,270"
13/11/2015,"8,583"
16/11/2015,"8,471"
17/11/2015,"8,646"
18/11/2015,"8,220"
19/11/2015,"8,070"
20/11/2015,"7,618"
23/11/2015,"7,681"
24/11/2015,"7,719"
25/11/2015,"8,521"
26/11/2015,"9,185"
27/11/2015,"9,197"
30/11/2015,"8,997"
01/12/2015,"8,671"
02/12/2015,"8,696"
03/12/2015,"8,809"
04/12/2015,"10,212"
07/12/2015,"9,899"
08/12/2015,"10,914"
09/12/2015,"12,531"
10/12/2015,"12,481"
11/12/2015,"13,082"
14/12/2015,"13,358"
15/12/2015,"14,210"
16/12/2015,"13,658"
17/12/2015,"13,383"
18/12/2015,"13,909"
21/12/2015,"13,157"
22/12/2015,"12,531"
23/12/2015,"12,907"
24/12/2015,"12,531"
28/12/2015,"12,681"
29/12/2015,"13,207"
30/12/2015,"14,536"
04/01/2016,"14,385"
05/01/2016,"15,638"
06/01/2016,"16,541"
07/01/2016,"16,215"
08/01/2016,"17,668"
11/01/2016,"17,593"
12/01/2016,"17,142"
13/01/2016,"17,092"
14/01/2016,"16,741"
15/01/2016,"17,719"
18/01/2016,"17,668"
19/01/2016,"17,042"
20/01/2016,"16,541"
21/01/2016,"16,992"
22/01/2016,"17,142"
25/01/2016,"17,543"
26/01/2016,"17,343"
27/01/2016,"17,919"
28/01/2016,"17,443"
29/01/2016,"17,318"
01/02/2016,"18,596"
02/02/2016,"17,919"
03/02/2016,"17,618"
04/02/2016,"18,270"
05/02/2016,"19,298"
11/02/2016,"18,320"
12/02/2016,"16,290"
15/02/2016,"16,992"
16/02/2016,"17,794"
17/02/2016,"18,220"
18/02/2016,"18,646"
19/02/2016,"20,275"
22/02/2016,"18,972"
23/02/2016,"19,598"
24/02/2016,"19,523"
25/02/2016,"20,776"
26/02/2016,"19,724"
29/02/2016,"19,172"
02/03/2016,"19,298"
03/03/2016,"18,796"
04/03/2016,"18,696"
07/03/2016,"18,044"
08/03/2016,"17,944"
09/03/2016,"17,969"
10/03/2016,"19,122"
11/03/2016,"18,897"
14/03/2016,"18,771"
15/03/2016,"18,320"
16/03/2016,"18,295"
17/03/2016,"17,794"
18/03/2016,"17,919"
21/03/2016,"17,919"
22/03/2016,"17,744"
23/03/2016,"17,694"
24/03/2016,"17,694"
25/03/2016,"18,120"
28/03/2016,"18,145"
29/03/2016,"18,120"
30/03/2016,"18,195"
31/03/2016,"18,746"
01/04/2016,"18,796"
04/04/2016,"18,646"
05/04/2016,"18,420"
06/04/2016,"18,195"
07/04/2016,"17,819"
08/04/2016,"17,568"
11/04/2016,"16,566"
12/04/2016,"16,340"
14/04/2016,"16,090"
15/04/2016,"16,616"
18/04/2016,"16,039"
19/04/2016,"16,365"
20/04/2016,"16,516"
21/04/2016,"16,390"
22/04/2016,"15,764"
25/04/2016,"14,987"
26/04/2016,"14,786"
27/04/2016,"14,260"
28/04/2016,"14,536"
29/04/2016,"14,285"
02/05/2016,"13,784"
