ngram,count_all,count_high,share_all,share_high,lift_high_vs_all
딴데가서 놀아라,3,2,1.2454851164528584e-05,8.01346261719689e-05,6.434009135347384
올해 상반기,3,2,1.2454851164528584e-05,8.01346261719689e-05,6.434009135347384
로봇 폭락할듯,3,2,1.2454851164528584e-05,8.01346261719689e-05,6.434009135347384
공시 내용,3,2,1.2454851164528584e-05,8.01346261719689e-05,6.434009135347384
나만 이해가,3,2,1.2454851164528584e-05,8.01346261719689e-05,6.434009135347384
담주 월장,3,2,1.2454851164528584e-05,8.01346261719689e-05,6.434009135347384
월장 쩜상달리것네,3,2,1.2454851164528584e-05,8.01346261719689e-05,6.434009135347384
연내 체결,3,2,1.2454851164528584e-05,8.01346261719689e-05,6.434009135347384
플랫폼 act로,3,2,1.2454851164528584e-05,8.01346261719689e-05,6.434009135347384
주식양도세 글이,3,2,1.2454851164528584e-05,8.01346261719689e-05,6.434009135347384
글이 길지만,3,2,1.2454851164528584e-05,8.01346261719689e-05,6.434009135347384
길지만 부탁드립니다,3,2,1.2454851164528584e-05,8.01346261719689e-05,6.434009135347384
시초가 20,3,2,1.2454851164528584e-05,8.01346261719689e-05,6.434009135347384
분들을 위해,3,2,1.2454851164528584e-05,8.01346261719689e-05,6.434009135347384
하락 네이버,3,2,1.2454851164528584e-05,8.01346261719689e-05,6.434009135347384
주주 모임방,3,2,1.2454851164528584e-05,8.01346261719689e-05,6.434009135347384
주가 상승,3,2,1.2454851164528584e-05,8.01346261719689e-05,6.434009135347384
미국 fda,5,3,2.0758085274214305e-05,0.00012020193925795337,5.790608221812645
국제 특허,5,3,2.0758085274214305e-05,0.00012020193925795337,5.790608221812645
이재용 회장,5,3,2.0758085274214305e-05,0.00012020193925795337,5.790608221812645
회장 꿈의,5,3,2.0758085274214305e-05,0.00012020193925795337,5.790608221812645
꿈의 배터리,5,3,2.0758085274214305e-05,0.00012020193925795337,5.790608221812645
배터리 챙겼다,5,3,2.0758085274214305e-05,0.00012020193925795337,5.790608221812645
챙겼다 삼성sdi,5,3,2.0758085274214305e-05,0.00012020193925795337,5.790608221812645
삼성sdi 깜짝,5,3,2.0758085274214305e-05,0.00012020193925795337,5.790608221812645
깜짝 방문,5,3,2.0758085274214305e-05,0.00012020193925795337,5.790608221812645
보호예수 물량,5,3,2.0758085274214305e-05,0.00012020193925795337,5.790608221812645
주주행동 플랫폼,5,3,2.0758085274214305e-05,0.00012020193925795337,5.790608221812645
주가 하락은,5,3,2.0758085274214305e-05,0.00012020193925795337,5.790608221812645
담주 월요일,5,3,2.0758085274214305e-05,0.00012020193925795337,5.790608221812645
주주 입니다,7,4,2.906131938390003e-05,0.0001602692523439378,5.5148649731549
현대차와 자동차,7,4,2.906131938390003e-05,0.0001602692523439378,5.5148649731549
자동차 생산,7,4,2.906131938390003e-05,0.0001602692523439378,5.5148649731549
확대 mou,7,4,2.906131938390003e-05,0.0001602692523439378,5.5148649731549
이스라엘 연구소,9,5,3.736455349358575e-05,0.00020033656542992227,5.361674279456153
신풍제약 우보천리,17,9,7.057748993232865e-05,0.0003606058177738601,5.10936019571704
lk 99,10,5,4.151617054842861e-05,0.00020033656542992227,4.825506851510538
월요일 하한가,10,5,4.151617054842861e-05,0.00020033656542992227,4.825506851510538
일론 머스크,8,4,3.321293643874289e-05,0.0001602692523439378,4.825506851510538
사우디 현대차와,8,4,3.321293643874289e-05,0.0001602692523439378,4.825506851510538
생산 확대,8,4,3.321293643874289e-05,0.0001602692523439378,4.825506851510538
양도소득세 벌써,8,4,3.321293643874289e-05,0.0001602692523439378,4.825506851510538
벌써 18만,8,4,3.321293643874289e-05,0.0001602692523439378,4.825506851510538
18만 돌파했습니다,8,4,3.321293643874289e-05,0.0001602692523439378,4.825506851510538
돌파했습니다 청원,8,4,3.321293643874289e-05,0.0001602692523439378,4.825506851510538
우리모두 살아서,6,3,2.4909702329057167e-05,0.00012020193925795337,4.825506851510538
살아서 일상으로,6,3,2.4909702329057167e-05,0.00012020193925795337,4.825506851510538
일상으로 돌아,6,3,2.4909702329057167e-05,0.00012020193925795337,4.825506851510538
돌아 갑시다,6,3,2.4909702329057167e-05,0.00012020193925795337,4.825506851510538
김일성 김정일,6,3,2.4909702329057167e-05,0.00012020193925795337,4.825506851510538
관련 뉴스,6,3,2.4909702329057167e-05,0.00012020193925795337,4.825506851510538
월요일 폭락,6,3,2.4909702329057167e-05,0.00012020193925795337,4.825506851510538
7차 핵실험,6,3,2.4909702329057167e-05,0.00012020193925795337,4.825506851510538
모두 부자되세요,6,3,2.4909702329057167e-05,0.00012020193925795337,4.825506851510538
아니 진짜,6,3,2.4909702329057167e-05,0.00012020193925795337,4.825506851510538
어차피 식물총장이니,6,3,2.4909702329057167e-05,0.00012020193925795337,4.825506851510538
식물총장이니 자리나,6,3,2.4909702329057167e-05,0.00012020193925795337,4.825506851510538
자리나 지켜라,6,3,2.4909702329057167e-05,0.00012020193925795337,4.825506851510538
지켜라 야비하고,6,3,2.4909702329057167e-05,0.00012020193925795337,4.825506851510538
야비하고 지저분한,6,3,2.4909702329057167e-05,0.00012020193925795337,4.825506851510538
지저분한 비아냥,6,3,2.4909702329057167e-05,0.00012020193925795337,4.825506851510538
비아냥 아니겠나,6,3,2.4909702329057167e-05,0.00012020193925795337,4.825506851510538
아니겠나 레기,6,3,2.4909702329057167e-05,0.00012020193925795337,4.825506851510538
레기 녀석,6,3,2.4909702329057167e-05,0.00012020193925795337,4.825506851510538
녀석 범죄,6,3,2.4909702329057167e-05,0.00012020193925795337,4.825506851510538
범죄 합하면,6,3,2.4909702329057167e-05,0.00012020193925795337,4.825506851510538
합하면 징역,6,3,2.4909702329057167e-05,0.00012020193925795337,4.825506851510538
징역 몇년,6,3,2.4909702329057167e-05,0.00012020193925795337,4.825506851510538
몇년 쯤이,6,3,2.4909702329057167e-05,0.00012020193925795337,4.825506851510538
쯤이 적정할까,6,3,2.4909702329057167e-05,0.00012020193925795337,4.825506851510538
신풍 고점,4,2,1.6606468219371444e-05,8.01346261719689e-05,4.825506851510538
주식 특징,4,2,1.6606468219371444e-05,8.01346261719689e-05,4.825506851510538
월요일 점상,4,2,1.6606468219371444e-05,8.01346261719689e-05,4.825506851510538
야들아 내가,4,2,1.6606468219371444e-05,8.01346261719689e-05,4.825506851510538
컨셉카 까지,4,2,1.6606468219371444e-05,8.01346261719689e-05,4.825506851510538
이유 우리가,4,2,1.6606468219371444e-05,8.01346261719689e-05,4.825506851510538
이번에 번만,4,2,1.6606468219371444e-05,8.01346261719689e-05,4.825506851510538
우리 손가락,4,2,1.6606468219371444e-05,8.01346261719689e-05,4.825506851510538
손가락 혁명단,4,2,1.6606468219371444e-05,8.01346261719689e-05,4.825506851510538
어떻게 될까요,4,2,1.6606468219371444e-05,8.01346261719689e-05,4.825506851510538
월요일 상승,4,2,1.6606468219371444e-05,8.01346261719689e-05,4.825506851510538
무서운 이유,4,2,1.6606468219371444e-05,8.01346261719689e-05,4.825506851510538
우크라 점령지,4,2,1.6606468219371444e-05,8.01346261719689e-05,4.825506851510538
점령지 병합,4,2,1.6606468219371444e-05,8.01346261719689e-05,4.825506851510538
병합 선언,4,2,1.6606468219371444e-05,8.01346261719689e-05,4.825506851510538
선언 러에,4,2,1.6606468219371444e-05,8.01346261719689e-05,4.825506851510538
러에 4개,4,2,1.6606468219371444e-05,8.01346261719689e-05,4.825506851510538
4개 지역,4,2,1.6606468219371444e-05,8.01346261719689e-05,4.825506851510538
지역 새로,4,2,1.6606468219371444e-05,8.01346261719689e-05,4.825506851510538
새로 생겼다,4,2,1.6606468219371444e-05,8.01346261719689e-05,4.825506851510538
내가 볼때,4,2,1.6606468219371444e-05,8.01346261719689e-05,4.825506851510538
되는 이유,4,2,1.6606468219371444e-05,8.01346261719689e-05,4.825506851510538
치료제 좋은,4,2,1.6606468219371444e-05,8.01346261719689e-05,4.825506851510538
뉴스 하나,4,2,1.6606468219371444e-05,8.01346261719689e-05,4.825506851510538
상한가 예정,4,2,1.6606468219371444e-05,8.01346261719689e-05,4.825506851510538
시간외 하한가,4,2,1.6606468219371444e-05,8.01346261719689e-05,4.825506851510538
내년 3월,4,2,1.6606468219371444e-05,8.01346261719689e-05,4.825506851510538
미국 영국,4,2,1.6606468219371444e-05,8.01346261719689e-05,4.825506851510538
미치는 영향,4,2,1.6606468219371444e-05,8.01346261719689e-05,4.825506851510538
이거 언제,4,2,1.6606468219371444e-05,8.01346261719689e-05,4.825506851510538
좋은 이유,4,2,1.6606468219371444e-05,8.01346261719689e-05,4.825506851510538
18000원에 매도한,4,2,1.6606468219371444e-05,8.01346261719689e-05,4.825506851510538
필독 5월,4,2,1.6606468219371444e-05,8.01346261719689e-05,4.825506851510538
2일 개장전,4,2,1.6606468219371444e-05,8.01346261719689e-05,4.825506851510538
개장전 팁하나,4,2,1.6606468219371444e-05,8.01346261719689e-05,4.825506851510538
팁하나 알려드립니다,4,2,1.6606468219371444e-05,8.01346261719689e-05,4.825506851510538
보거라 속보다,4,2,1.6606468219371444e-05,8.01346261719689e-05,4.825506851510538
되는거 아님,4,2,1.6606468219371444e-05,8.01346261719689e-05,4.825506851510538
제넥신 시총,4,2,1.6606468219371444e-05,8.01346261719689e-05,4.825506851510538
공매도 물량,4,2,1.6606468219371444e-05,8.01346261719689e-05,4.825506851510538
미증시 폭등,4,2,1.6606468219371444e-05,8.01346261719689e-05,4.825506851510538
청와대 국민청원,4,2,1.6606468219371444e-05,8.01346261719689e-05,4.825506851510538
이런 종목은,4,2,1.6606468219371444e-05,8.01346261719689e-05,4.825506851510538
분석 참고해보세요,4,2,1.6606468219371444e-05,8.01346261719689e-05,4.825506851510538
act 액트,4,2,1.6606468219371444e-05,8.01346261719689e-05,4.825506851510538
보호예수 해제,4,2,1.6606468219371444e-05,8.01346261719689e-05,4.825506851510538
배당 언제,4,2,1.6606468219371444e-05,8.01346261719689e-05,4.825506851510538
이거 하나만,4,2,1.6606468219371444e-05,8.01346261719689e-05,4.825506851510538
버는 방법,4,2,1.6606468219371444e-05,8.01346261719689e-05,4.825506851510538
가능한 이유,4,2,1.6606468219371444e-05,8.01346261719689e-05,4.825506851510538
이재명 무죄,4,2,1.6606468219371444e-05,8.01346261719689e-05,4.825506851510538
어떻게 될까,4,2,1.6606468219371444e-05,8.01346261719689e-05,4.825506851510538
03 31,4,2,1.6606468219371444e-05,8.01346261719689e-05,4.825506851510538
우한폐렴은 그냥,4,2,1.6606468219371444e-05,8.01346261719689e-05,4.825506851510538
국민청원 동의,4,2,1.6606468219371444e-05,8.01346261719689e-05,4.825506851510538
20 000원,4,2,1.6606468219371444e-05,8.01346261719689e-05,4.825506851510538
네이버 관련주,4,2,1.6606468219371444e-05,8.01346261719689e-05,4.825506851510538
여러분을 초대합니다,4,2,1.6606468219371444e-05,8.01346261719689e-05,4.825506851510538
내일 시초가에,11,5,4.5667787603271476e-05,0.00020033656542992227,4.386824410464125
좋은 소식,11,5,4.5667787603271476e-05,0.00020033656542992227,4.386824410464125
개미들 보거라,11,5,4.5667787603271476e-05,0.00020033656542992227,4.386824410464125
방안 발표,9,4,3.736455349358575e-05,0.0001602692523439378,4.289339423564922
남아공 임상,9,4,3.736455349358575e-05,0.0001602692523439378,4.289339423564922
공매도에 없는,9,4,3.736455349358575e-05,0.0001602692523439378,4.289339423564922
없는 것은,9,4,3.736455349358575e-05,0.0001602692523439378,4.289339423564922
것은 주식이,9,4,3.736455349358575e-05,0.0001602692523439378,4.289339423564922
주식이 아니라,9,4,3.736455349358575e-05,0.0001602692523439378,4.289339423564922
아니라 합리적인,9,4,3.736455349358575e-05,0.0001602692523439378,4.289339423564922
합리적인 제도이다,9,4,3.736455349358575e-05,0.0001602692523439378,4.289339423564922
현재 상황,7,3,2.906131938390003e-05,0.00012020193925795337,4.136148729866175
be rqto1ubmeig긴급,7,3,2.906131938390003e-05,0.00012020193925795337,4.136148729866175
rqto1ubmeig긴급 뉴스,7,3,2.906131938390003e-05,0.00012020193925795337,4.136148729866175
뉴스 대장동,7,3,2.906131938390003e-05,0.00012020193925795337,4.136148729866175
대장동 진실,7,3,2.906131938390003e-05,0.00012020193925795337,4.136148729866175
몰수 방안,7,3,2.906131938390003e-05,0.00012020193925795337,4.136148729866175
주가 예상,7,3,2.906131938390003e-05,0.00012020193925795337,4.136148729866175
1차 목표가,7,3,2.906131938390003e-05,0.00012020193925795337,4.136148729866175
4분기 실적,7,3,2.906131938390003e-05,0.00012020193925795337,4.136148729866175
거래 재개,5,2,2.0758085274214305e-05,8.01346261719689e-05,3.86040548120843
내일 이재명,5,2,2.0758085274214305e-05,8.01346261719689e-05,3.86040548120843
정말 궁금한게,5,2,2.0758085274214305e-05,8.01346261719689e-05,3.86040548120843
집안 가재도구,5,2,2.0758085274214305e-05,8.01346261719689e-05,3.86040548120843
가재도구 형이다,5,2,2.0758085274214305e-05,8.01346261719689e-05,3.86040548120843
주가 흐름,5,2,2.0758085274214305e-05,8.01346261719689e-05,3.86040548120843
형들 이거,5,2,2.0758085274214305e-05,8.01346261719689e-05,3.86040548120843
식약처 승인,5,2,2.0758085274214305e-05,8.01346261719689e-05,3.86040548120843
민주당은 오직,5,2,2.0758085274214305e-05,8.01346261719689e-05,3.86040548120843
오직 김일성,5,2,2.0758085274214305e-05,8.01346261719689e-05,3.86040548120843
김정일 김정은만을,5,2,2.0758085274214305e-05,8.01346261719689e-05,3.86040548120843
김정은만을 사랑하는,5,2,2.0758085274214305e-05,8.01346261719689e-05,3.86040548120843
사랑하는 주사파,5,2,2.0758085274214305e-05,8.01346261719689e-05,3.86040548120843
주사파 정당입니다,5,2,2.0758085274214305e-05,8.01346261719689e-05,3.86040548120843
벌써 컨셉카,5,2,2.0758085274214305e-05,8.01346261719689e-05,3.86040548120843
우리가 이번에,5,2,2.0758085274214305e-05,8.01346261719689e-05,3.86040548120843
번만 이기면,5,2,2.0758085274214305e-05,8.01346261719689e-05,3.86040548120843
이기면 한국은,5,2,2.0758085274214305e-05,8.01346261719689e-05,3.86040548120843
한국은 우리,5,2,2.0758085274214305e-05,8.01346261719689e-05,3.86040548120843
머스크는 인텔을,5,2,2.0758085274214305e-05,8.01346261719689e-05,3.86040548120843
하한가 속보,5,2,2.0758085274214305e-05,8.01346261719689e-05,3.86040548120843
80 만주,5,2,2.0758085274214305e-05,8.01346261719689e-05,3.86040548120843
만주 교환,5,2,2.0758085274214305e-05,8.01346261719689e-05,3.86040548120843
푸틴 우크라,5,2,2.0758085274214305e-05,8.01346261719689e-05,3.86040548120843
오늘 시간외,5,2,2.0758085274214305e-05,8.01346261719689e-05,3.86040548120843
나오는 이유,5,2,2.0758085274214305e-05,8.01346261719689e-05,3.86040548120843
10 20,5,2,2.0758085274214305e-05,8.01346261719689e-05,3.86040548120843
들고 있는데,5,2,2.0758085274214305e-05,8.01346261719689e-05,3.86040548120843
부자 되세요,5,2,2.0758085274214305e-05,8.01346261719689e-05,3.86040548120843
사드추가배치 윤공약,5,2,2.0758085274214305e-05,8.01346261719689e-05,3.86040548120843
윤공약 관련주,5,2,2.0758085274214305e-05,8.01346261719689e-05,3.86040548120843
관련주 급락주의,5,2,2.0758085274214305e-05,8.01346261719689e-05,3.86040548120843
다들 평단,5,2,2.0758085274214305e-05,8.01346261719689e-05,3.86040548120843
사우디에서 청정수소에,5,2,2.0758085274214305e-05,8.01346261719689e-05,3.86040548120843
청정수소에 1조,5,2,2.0758085274214305e-05,8.01346261719689e-05,3.86040548120843
1조 리얄,5,2,2.0758085274214305e-05,8.01346261719689e-05,3.86040548120843
리얄 투자한다,5,2,2.0758085274214305e-05,8.01346261719689e-05,3.86040548120843
전환사채 발행,5,2,2.0758085274214305e-05,8.01346261719689e-05,3.86040548120843
거래 정지,5,2,2.0758085274214305e-05,8.01346261719689e-05,3.86040548120843
말도 안되는,5,2,2.0758085274214305e-05,8.01346261719689e-05,3.86040548120843
리딩회사 문자나,5,2,2.0758085274214305e-05,8.01346261719689e-05,3.86040548120843
문재앙 업적,5,2,2.0758085274214305e-05,8.01346261719689e-05,3.86040548120843
렘데시비르 제조과정과,5,2,2.0758085274214305e-05,8.01346261719689e-05,3.86040548120843
미국 나스닥,5,2,2.0758085274214305e-05,8.01346261719689e-05,3.86040548120843
내일 곡소리,5,2,2.0758085274214305e-05,8.01346261719689e-05,3.86040548120843
아니 근데,5,2,2.0758085274214305e-05,8.01346261719689e-05,3.86040548120843
어떻게 되나요,5,2,2.0758085274214305e-05,8.01346261719689e-05,3.86040548120843
혔냐 안혔냐,5,2,2.0758085274214305e-05,8.01346261719689e-05,3.86040548120843
월요일 코스피,5,2,2.0758085274214305e-05,8.01346261719689e-05,3.86040548120843
발표 예정,5,2,2.0758085274214305e-05,8.01346261719689e-05,3.86040548120843
상법 개정,5,2,2.0758085274214305e-05,8.01346261719689e-05,3.86040548120843
윤에게 개식용에,5,2,2.0758085274214305e-05,8.01346261719689e-05,3.86040548120843
내란수괴 파면,5,2,2.0758085274214305e-05,8.01346261719689e-05,3.86040548120843
파면 탄원,5,2,2.0758085274214305e-05,8.01346261719689e-05,3.86040548120843
탄원 온라인서명,5,2,2.0758085274214305e-05,8.01346261719689e-05,3.86040548120843
언제 나오나요,5,2,2.0758085274214305e-05,8.01346261719689e-05,3.86040548120843
우리 같이,5,2,2.0758085274214305e-05,8.01346261719689e-05,3.86040548120843
나도 주주지만,8,3,3.321293643874289e-05,0.00012020193925795337,3.6191301386329036
오늘 시외,8,3,3.321293643874289e-05,0.00012020193925795337,3.6191301386329036
세부지침 발표,11,4,4.5667787603271476e-05,0.0001602692523439378,3.5094595283713
청원 동참해주십시오,14,5,5.812263876780006e-05,0.00020033656542992227,3.446790608221813
9월 이후,18,6,7.47291069871715e-05,0.00024040387851590673,3.217004567673692
이후 한국증시,18,6,7.47291069871715e-05,0.00024040387851590673,3.217004567673692
한국증시 많이,18,6,7.47291069871715e-05,0.00024040387851590673,3.217004567673692
많이 좋을,18,6,7.47291069871715e-05,0.00024040387851590673,3.217004567673692
좋을 이유,18,6,7.47291069871715e-05,0.00024040387851590673,3.217004567673692
이유 5줄,18,6,7.47291069871715e-05,0.00024040387851590673,3.217004567673692
